ADDRESS,CAMERA ID,VIOLATION DATE,VIOLATIONS,comments
1111 N HUMBOLDT,CHI010,44136,50,
1111 N HUMBOLDT,CHI010,44137,74,
1111 N HUMBOLDT,CHI010,44138,54,
1111 N HUMBOLDT,CHI010,44139,76,
1111 N HUMBOLDT,CHI010,44140,56,
1111 N HUMBOLDT,CHI010,44141,83,
1111 N HUMBOLDT,CHI010,44142,76,
1111 N HUMBOLDT,CHI010,44143,64,
1111 N HUMBOLDT,CHI010,44144,57,
1111 N HUMBOLDT,CHI010,44145,36,
1111 N HUMBOLDT,CHI010,44146,75,
1111 N HUMBOLDT,CHI010,44147,78,
1111 N HUMBOLDT,CHI010,44148,98,
1111 N HUMBOLDT,CHI010,44149,74,
1111 N HUMBOLDT,CHI010,44150,43,
1111 N HUMBOLDT,CHI010,44151,72,
1111 N HUMBOLDT,CHI010,44152,56,
1111 N HUMBOLDT,CHI010,44153,56,
1111 N HUMBOLDT,CHI010,44154,66,
1111 N HUMBOLDT,CHI010,44155,77,
1111 N HUMBOLDT,CHI010,44156,80,
1111 N HUMBOLDT,CHI010,44157,56,
1111 N HUMBOLDT,CHI010,44158,69,
1111 N HUMBOLDT,CHI010,44159,32,
1111 N HUMBOLDT,CHI010,44160,39,
1111 N HUMBOLDT,CHI010,44161,66,
1111 N HUMBOLDT,CHI010,44162,80,
1111 N HUMBOLDT,CHI010,44163,64,
1111 N HUMBOLDT,CHI010,44164,60,
1111 N HUMBOLDT,CHI010,44165,58,
1111 N HUMBOLDT,CHI010,44166,65,
1111 N HUMBOLDT,CHI010,44167,60,
1111 N HUMBOLDT,CHI010,44168,79,
1111 N HUMBOLDT,CHI010,44169,84,
1111 N HUMBOLDT,CHI010,44170,70,
1111 N HUMBOLDT,CHI010,44171,54,
1111 N HUMBOLDT,CHI010,44172,55,
1111 N HUMBOLDT,CHI010,44173,77,
1111 N HUMBOLDT,CHI010,44174,53,
1111 N HUMBOLDT,CHI010,44175,71,
1111 N HUMBOLDT,CHI010,44176,53,
1111 N HUMBOLDT,CHI010,44177,45,
1111 N HUMBOLDT,CHI010,44178,60,
1111 N HUMBOLDT,CHI010,44179,54,
1111 N HUMBOLDT,CHI010,44180,54,
1111 N HUMBOLDT,CHI010,44181,51,
1111 N HUMBOLDT,CHI010,44182,51,
1111 N HUMBOLDT,CHI010,44183,56,
1111 N HUMBOLDT,CHI010,44184,71,
1111 N HUMBOLDT,CHI010,44185,73,
1111 N HUMBOLDT,CHI010,44186,76,
1111 N HUMBOLDT,CHI010,44187,73,
1111 N HUMBOLDT,CHI010,44188,63,
1111 N HUMBOLDT,CHI010,44189,84,
1111 N HUMBOLDT,CHI010,44190,57,
1111 N HUMBOLDT,CHI010,44191,81,
1111 N HUMBOLDT,CHI010,44192,65,
1111 N HUMBOLDT,CHI010,44193,73,
1111 N HUMBOLDT,CHI010,44194,48,
1111 N HUMBOLDT,CHI010,44195,28,
1111 N HUMBOLDT,CHI010,44196,71,
1111 N HUMBOLDT,CHI010,44197,16,
1111 N HUMBOLDT,CHI010,44198,47,
1111 N HUMBOLDT,CHI010,44199,64,
1111 N HUMBOLDT,CHI010,44200,43,
1111 N HUMBOLDT,CHI010,44201,53,
1111 N HUMBOLDT,CHI010,44202,44,
1111 N HUMBOLDT,CHI010,44203,44,
1111 N HUMBOLDT,CHI010,44204,50,
1111 N HUMBOLDT,CHI010,44205,50,
1111 N HUMBOLDT,CHI010,44206,65,
1111 N HUMBOLDT,CHI010,44207,28,
1111 N HUMBOLDT,CHI010,44208,50,
1111 N HUMBOLDT,CHI010,44209,46,
1111 N HUMBOLDT,CHI010,44210,37,
1111 N HUMBOLDT,CHI010,44211,31,
1111 N HUMBOLDT,CHI010,44212,35,
1111 N HUMBOLDT,CHI010,44213,25,
1111 N HUMBOLDT,CHI010,44214,29,
1111 N HUMBOLDT,CHI010,44215,25,
1111 N HUMBOLDT,CHI010,44216,26,
1111 N HUMBOLDT,CHI010,44217,36,
1111 N HUMBOLDT,CHI010,44218,30,
1111 N HUMBOLDT,CHI010,44219,30,
1111 N HUMBOLDT,CHI010,44220,19,
1111 N HUMBOLDT,CHI010,44221,10,
1111 N HUMBOLDT,CHI010,44222,11,
1111 N HUMBOLDT,CHI010,44223,26,
1111 N HUMBOLDT,CHI010,44224,15,
1111 N HUMBOLDT,CHI010,44225,36,
1111 N HUMBOLDT,CHI010,44226,32,
1111 N HUMBOLDT,CHI010,44227,8,
1111 N HUMBOLDT,CHI010,44228,24,
1111 N HUMBOLDT,CHI010,44229,35,
1111 N HUMBOLDT,CHI010,44230,23,
1111 N HUMBOLDT,CHI010,44231,21,
1111 N HUMBOLDT,CHI010,44232,20,
1111 N HUMBOLDT,CHI010,44233,25,
1111 N HUMBOLDT,CHI010,44234,30,
1111 N HUMBOLDT,CHI010,44235,16,
1111 N HUMBOLDT,CHI010,44236,27,
1111 N HUMBOLDT,CHI010,44237,25,
1111 N HUMBOLDT,CHI010,44238,35,
1111 N HUMBOLDT,CHI010,44239,26,
1111 N HUMBOLDT,CHI010,44240,15,
1111 N HUMBOLDT,CHI010,44241,17,
1111 N HUMBOLDT,CHI010,44242,2,
1111 N HUMBOLDT,CHI010,44244,8,
1111 N HUMBOLDT,CHI010,44245,14,
1111 N HUMBOLDT,CHI010,44246,30,
1111 N HUMBOLDT,CHI010,44247,30,
1111 N HUMBOLDT,CHI010,44248,31,
1111 N HUMBOLDT,CHI010,44249,21,
1111 N HUMBOLDT,CHI010,44250,20,
1111 N HUMBOLDT,CHI010,44251,28,
1111 N HUMBOLDT,CHI010,44252,34,
1111 N HUMBOLDT,CHI010,44253,51,
1111 N HUMBOLDT,CHI010,44254,59,
1111 N HUMBOLDT,CHI010,44255,46,
1111 N HUMBOLDT,CHI010,44256,296,
1111 N HUMBOLDT,CHI010,44257,276,
1111 N HUMBOLDT,CHI010,44258,294,
1111 N HUMBOLDT,CHI010,44259,298,
1111 N HUMBOLDT,CHI010,44260,349,
1111 N HUMBOLDT,CHI010,44261,343,
1111 N HUMBOLDT,CHI010,44262,323,
1111 N HUMBOLDT,CHI010,44263,303,
1111 N HUMBOLDT,CHI010,44264,314,
1111 N HUMBOLDT,CHI010,44265,231,
1111 N HUMBOLDT,CHI010,44266,279,
1111 N HUMBOLDT,CHI010,44267,266,
1111 N HUMBOLDT,CHI010,44268,378,
1111 N HUMBOLDT,CHI010,44269,290,
1111 N HUMBOLDT,CHI010,44270,182,
1111 N HUMBOLDT,CHI010,44271,300,
1111 N HUMBOLDT,CHI010,44272,250,
1111 N HUMBOLDT,CHI010,44273,302,
1111 N HUMBOLDT,CHI010,44274,401,
1111 N HUMBOLDT,CHI010,44275,395,
1111 N HUMBOLDT,CHI010,44276,339,
1111 N HUMBOLDT,CHI010,44277,245,
1111 N HUMBOLDT,CHI010,44278,232,
1111 N HUMBOLDT,CHI010,44279,304,
1111 N HUMBOLDT,CHI010,44280,258,
1111 N HUMBOLDT,CHI010,44281,333,
1111 N HUMBOLDT,CHI010,44282,340,
1111 N HUMBOLDT,CHI010,44283,342,
1111 N HUMBOLDT,CHI010,44284,310,
1111 N HUMBOLDT,CHI010,44285,261,
1111 N HUMBOLDT,CHI010,44286,288,
1111 N HUMBOLDT,CHI010,44287,371,
1111 N HUMBOLDT,CHI010,44288,400,
1111 N HUMBOLDT,CHI010,44289,418,
1111 N HUMBOLDT,CHI010,44290,360,
1111 N HUMBOLDT,CHI010,44291,259,
1111 N HUMBOLDT,CHI010,44292,324,
1111 N HUMBOLDT,CHI010,44293,300,
1111 N HUMBOLDT,CHI010,44294,196,
1111 N HUMBOLDT,CHI010,44295,338,
1111 N HUMBOLDT,CHI010,44296,261,
1111 N HUMBOLDT,CHI010,44297,301,
1111 N HUMBOLDT,CHI010,44298,302,
1111 N HUMBOLDT,CHI010,44299,273,
1111 N HUMBOLDT,CHI010,44300,304,
1111 N HUMBOLDT,CHI010,44301,286,
1111 N HUMBOLDT,CHI010,44302,297,
1111 N HUMBOLDT,CHI010,44303,362,
1111 N HUMBOLDT,CHI010,44304,268,
1111 N HUMBOLDT,CHI010,44305,185,
1111 N HUMBOLDT,CHI010,44306,237,
1111 N HUMBOLDT,CHI010,44307,169,
1111 N HUMBOLDT,CHI010,44308,264,
1111 N HUMBOLDT,CHI010,44309,311,
1111 N HUMBOLDT,CHI010,44310,333,
1111 N HUMBOLDT,CHI010,44311,281,
1111 N HUMBOLDT,CHI010,44312,257,
1111 N HUMBOLDT,CHI010,44313,346,
1111 N HUMBOLDT,CHI010,44314,255,
1111 N HUMBOLDT,CHI010,44315,250,
1111 N HUMBOLDT,CHI010,44316,290,
1111 N HUMBOLDT,CHI010,44317,383,
1111 N HUMBOLDT,CHI010,44318,342,
1111 N HUMBOLDT,CHI010,44319,223,
1111 N HUMBOLDT,CHI010,44320,235,
1111 N HUMBOLDT,CHI010,44321,340,
1111 N HUMBOLDT,CHI010,44322,267,
1111 N HUMBOLDT,CHI010,44323,316,
1111 N HUMBOLDT,CHI010,44324,334,
1111 N HUMBOLDT,CHI010,44325,353,
1111 N HUMBOLDT,CHI010,44326,275,
1111 N HUMBOLDT,CHI010,44327,207,
1111 N HUMBOLDT,CHI010,44328,232,
1111 N HUMBOLDT,CHI010,44329,268,
1111 N HUMBOLDT,CHI010,44330,287,
1111 N HUMBOLDT,CHI010,44331,274,
1111 N HUMBOLDT,CHI010,44332,297,
1111 N HUMBOLDT,CHI010,44333,223,
1111 N HUMBOLDT,CHI010,44334,176,
1111 N HUMBOLDT,CHI010,44335,230,
1111 N HUMBOLDT,CHI010,44336,231,
1111 N HUMBOLDT,CHI010,44337,254,
1111 N HUMBOLDT,CHI010,44338,358,
1111 N HUMBOLDT,CHI010,44339,244,
1111 N HUMBOLDT,CHI010,44340,257,
1111 N HUMBOLDT,CHI010,44341,220,
1111 N HUMBOLDT,CHI010,44342,269,
1111 N HUMBOLDT,CHI010,44343,193,
1111 N HUMBOLDT,CHI010,44344,264,
1111 N HUMBOLDT,CHI010,44345,369,
1111 N HUMBOLDT,CHI010,44346,353,
1111 N HUMBOLDT,CHI010,44347,275,
1111 N HUMBOLDT,CHI010,44348,276,
1111 N HUMBOLDT,CHI010,44349,305,
1111 N HUMBOLDT,CHI010,44350,303,
1111 N HUMBOLDT,CHI010,44351,344,
1111 N HUMBOLDT,CHI010,44352,433,
1111 N HUMBOLDT,CHI010,44353,373,
1111 N HUMBOLDT,CHI010,44354,260,
1111 N HUMBOLDT,CHI010,44355,289,
1111 N HUMBOLDT,CHI010,44356,294,
1111 N HUMBOLDT,CHI010,44357,271,
1111 N HUMBOLDT,CHI010,44358,377,
1111 N HUMBOLDT,CHI010,44359,395,
1111 N HUMBOLDT,CHI010,44360,360,
1111 N HUMBOLDT,CHI010,44361,347,
1111 N HUMBOLDT,CHI010,44362,360,
1111 N HUMBOLDT,CHI010,44363,365,
1111 N HUMBOLDT,CHI010,44364,366,
1111 N HUMBOLDT,CHI010,44365,320,
1111 N HUMBOLDT,CHI010,44366,92,
1111 N HUMBOLDT,CHI010,44367,323,
1111 N HUMBOLDT,CHI010,44368,324,
1111 N HUMBOLDT,CHI010,44369,328,
1111 N HUMBOLDT,CHI010,44370,323,
1111 N HUMBOLDT,CHI010,44371,279,
1111 N HUMBOLDT,CHI010,44372,334,
1111 N HUMBOLDT,CHI010,44373,300,
1111 N HUMBOLDT,CHI010,44374,384,
1111 N HUMBOLDT,CHI010,44375,320,
1111 N HUMBOLDT,CHI010,44376,327,
1111 N HUMBOLDT,CHI010,44377,299,
1111 N HUMBOLDT,CHI010,44378,354,
1111 N HUMBOLDT,CHI010,44379,375,
1111 N HUMBOLDT,CHI010,44380,423,
1111 N HUMBOLDT,CHI010,44381,347,
1111 N HUMBOLDT,CHI010,44382,359,
1111 N HUMBOLDT,CHI010,44383,285,
1111 N HUMBOLDT,CHI010,44384,287,
1111 N HUMBOLDT,CHI010,44385,295,
1111 N HUMBOLDT,CHI010,44386,346,
1111 N HUMBOLDT,CHI010,44387,336,
1111 N HUMBOLDT,CHI010,44388,305,
1111 N HUMBOLDT,CHI010,44389,275,
1111 N HUMBOLDT,CHI010,44390,282,
1111 N HUMBOLDT,CHI010,44391,271,
1111 N HUMBOLDT,CHI010,44392,293,
1111 N HUMBOLDT,CHI010,44393,326,
1111 N HUMBOLDT,CHI010,44394,401,
1111 N HUMBOLDT,CHI010,44395,228,
1111 N HUMBOLDT,CHI010,44396,303,
1111 N HUMBOLDT,CHI010,44397,280,
1111 N HUMBOLDT,CHI010,44398,261,
1111 N HUMBOLDT,CHI010,44399,316,
1111 N HUMBOLDT,CHI010,44400,335,
1111 N HUMBOLDT,CHI010,44401,384,
1111 N HUMBOLDT,CHI010,44402,367,
1111 N HUMBOLDT,CHI010,44403,341,
1111 N HUMBOLDT,CHI010,44404,350,
1111 N HUMBOLDT,CHI010,44405,294,
1111 N HUMBOLDT,CHI010,44406,191,
1111 N HUMBOLDT,CHI010,44407,334,
1111 N HUMBOLDT,CHI010,44408,419,
1111 N HUMBOLDT,CHI010,44409,362,
1111 N HUMBOLDT,CHI010,44410,287,
1111 N HUMBOLDT,CHI010,44411,289,
1111 N HUMBOLDT,CHI010,44412,292,
1111 N HUMBOLDT,CHI010,44413,326,
1111 N HUMBOLDT,CHI010,44414,305,
1111 N HUMBOLDT,CHI010,44415,364,
1111 N HUMBOLDT,CHI010,44416,357,
1111 N HUMBOLDT,CHI010,44417,252,
1111 N HUMBOLDT,CHI010,44418,243,
1111 N HUMBOLDT,CHI010,44419,269,
1111 N HUMBOLDT,CHI010,44420,309,
1111 N HUMBOLDT,CHI010,44421,334,
1111 N HUMBOLDT,CHI010,44422,358,
1111 N HUMBOLDT,CHI010,44423,346,
1111 N HUMBOLDT,CHI010,44424,307,
1111 N HUMBOLDT,CHI010,44425,272,
1111 N HUMBOLDT,CHI010,44426,276,
1111 N HUMBOLDT,CHI010,44427,231,
1111 N HUMBOLDT,CHI010,44428,380,
1111 N HUMBOLDT,CHI010,44429,371,
1111 N HUMBOLDT,CHI010,44430,344,
1111 N HUMBOLDT,CHI010,44431,270,
1111 N HUMBOLDT,CHI010,44432,255,
1111 N HUMBOLDT,CHI010,44433,275,
1111 N HUMBOLDT,CHI010,44434,261,
1111 N HUMBOLDT,CHI010,44435,311,
1111 N HUMBOLDT,CHI010,44436,390,
1111 N HUMBOLDT,CHI010,44437,282,
1111 N HUMBOLDT,CHI010,44438,221,
1111 N HUMBOLDT,CHI010,44439,211,
1111 N HUMBOLDT,CHI010,44440,231,
1111 N HUMBOLDT,CHI010,44441,241,
1111 N HUMBOLDT,CHI010,44442,245,
1111 N HUMBOLDT,CHI010,44443,268,
1111 N HUMBOLDT,CHI010,44444,316,
1111 N HUMBOLDT,CHI010,44445,255,
1111 N HUMBOLDT,CHI010,44446,196,
1111 N HUMBOLDT,CHI010,44447,256,
1111 N HUMBOLDT,CHI010,44448,268,
1111 N HUMBOLDT,CHI010,44449,220,
1111 N HUMBOLDT,CHI010,44450,350,
1111 N HUMBOLDT,CHI010,44451,338,
1111 N HUMBOLDT,CHI010,44452,239,
1111 N HUMBOLDT,CHI010,44453,225,
1111 N HUMBOLDT,CHI010,44454,225,
1111 N HUMBOLDT,CHI010,44455,298,
1111 N HUMBOLDT,CHI010,44456,281,
1111 N HUMBOLDT,CHI010,44457,343,
1111 N HUMBOLDT,CHI010,44458,239,
1111 N HUMBOLDT,CHI010,44459,235,
1111 N HUMBOLDT,CHI010,44460,208,
1111 N HUMBOLDT,CHI010,44461,233,
1111 N HUMBOLDT,CHI010,44462,282,
1111 N HUMBOLDT,CHI010,44463,298,
1111 N HUMBOLDT,CHI010,44464,383,
1111 N HUMBOLDT,CHI010,44465,309,
1111 N HUMBOLDT,CHI010,44466,271,
1111 N HUMBOLDT,CHI010,44467,231,
1111 N HUMBOLDT,CHI010,44468,253,
1111 N HUMBOLDT,CHI010,44469,233,
1111 N HUMBOLDT,CHI010,44470,261,
1111 N HUMBOLDT,CHI010,44471,263,
1111 N HUMBOLDT,CHI010,44472,215,
1111 N HUMBOLDT,CHI010,44473,234,
1111 N HUMBOLDT,CHI010,44474,227,
1111 N HUMBOLDT,CHI010,44475,260,
1111 N HUMBOLDT,CHI010,44476,178,
1111 N HUMBOLDT,CHI010,44477,255,
1111 N HUMBOLDT,CHI010,44478,344,
1111 N HUMBOLDT,CHI010,44479,325,
1111 N HUMBOLDT,CHI010,44480,179,
1111 N HUMBOLDT,CHI010,44481,226,
1111 N HUMBOLDT,CHI010,44482,226,
1111 N HUMBOLDT,CHI010,44483,161,
1111 N HUMBOLDT,CHI010,44484,259,
1111 N HUMBOLDT,CHI010,44485,370,
1111 N HUMBOLDT,CHI010,44486,355,
1111 N HUMBOLDT,CHI010,44487,223,
1111 N HUMBOLDT,CHI010,44488,261,
1111 N HUMBOLDT,CHI010,44489,258,
1111 N HUMBOLDT,CHI010,44490,225,
1111 N HUMBOLDT,CHI010,44491,276,
1111 N HUMBOLDT,CHI010,44492,270,
1111 N HUMBOLDT,CHI010,44493,218,
1111 N HUMBOLDT,CHI010,44494,166,
1111 N HUMBOLDT,CHI010,44495,194,
1111 N HUMBOLDT,CHI010,44496,256,
1111 N HUMBOLDT,CHI010,44497,164,
1111 N HUMBOLDT,CHI010,44498,124,
1111 N HUMBOLDT,CHI010,44499,307,
1111 N HUMBOLDT,CHI010,44500,265,
1111 N HUMBOLDT,CHI010,44501,150,
1111 N HUMBOLDT,CHI010,44502,171,
1111 N HUMBOLDT,CHI010,44503,137,
1111 N HUMBOLDT,CHI010,44504,158,
1111 N HUMBOLDT,CHI010,44505,275,
1111 N HUMBOLDT,CHI010,44506,364,
1111 N HUMBOLDT,CHI010,44507,301,
1111 N HUMBOLDT,CHI010,44508,249,
1111 N HUMBOLDT,CHI010,44509,210,
1111 N HUMBOLDT,CHI010,44510,232,
1111 N HUMBOLDT,CHI010,44511,219,
1111 N HUMBOLDT,CHI010,44512,229,
1111 N HUMBOLDT,CHI010,44513,366,
1111 N HUMBOLDT,CHI010,44514,260,
1111 N HUMBOLDT,CHI010,44515,148,
1111 N HUMBOLDT,CHI010,44516,215,
1111 N HUMBOLDT,CHI010,44517,170,
1111 N HUMBOLDT,CHI010,44518,153,
1111 N HUMBOLDT,CHI010,44519,85,
1111 N HUMBOLDT,CHI010,44520,131,
1111 N HUMBOLDT,CHI010,44521,130,
1111 N HUMBOLDT,CHI010,44522,55,
1111 N HUMBOLDT,CHI010,44523,163,
1111 N HUMBOLDT,CHI010,44524,286,
1111 N HUMBOLDT,CHI010,44525,173,
1111 N HUMBOLDT,CHI010,44526,112,
1111 N HUMBOLDT,CHI010,44527,267,
1111 N HUMBOLDT,CHI010,44528,181,
1111 N HUMBOLDT,CHI010,44529,169,
1111 N HUMBOLDT,CHI010,44530,244,
1111 N HUMBOLDT,CHI010,44531,202,
1111 N HUMBOLDT,CHI010,44532,250,
1111 N HUMBOLDT,CHI010,44533,239,
1111 N HUMBOLDT,CHI010,44534,280,
1111 N HUMBOLDT,CHI010,44535,184,
1111 N HUMBOLDT,CHI010,44536,36,
1111 N HUMBOLDT,CHI010,44537,17,
1111 N HUMBOLDT,CHI010,44538,61,
1111 N HUMBOLDT,CHI010,44539,174,
1111 N HUMBOLDT,CHI010,44540,217,
1111 N HUMBOLDT,CHI010,44541,289,
1111 N HUMBOLDT,CHI010,44542,304,
1111 N HUMBOLDT,CHI010,44543,191,
1111 N HUMBOLDT,CHI010,44544,211,
1111 N HUMBOLDT,CHI010,44545,191,
1111 N HUMBOLDT,CHI010,44546,230,
1111 N HUMBOLDT,CHI010,44547,184,
1111 N HUMBOLDT,CHI010,44548,158,
1111 N HUMBOLDT,CHI010,44549,160,
1111 N HUMBOLDT,CHI010,44550,180,
1111 N HUMBOLDT,CHI010,44551,132,
1111 N HUMBOLDT,CHI010,44552,13,
1111 N HUMBOLDT,CHI010,44553,201,
1111 N HUMBOLDT,CHI010,44554,203,
1111 N HUMBOLDT,CHI010,44555,209,
1111 N HUMBOLDT,CHI010,44556,180,
1111 N HUMBOLDT,CHI010,44557,164,
1111 N HUMBOLDT,CHI010,44558,64,
1111 N HUMBOLDT,CHI010,44559,72,
1111 N HUMBOLDT,CHI010,44560,151,
1111 N HUMBOLDT,CHI010,44561,257,
1111 N HUMBOLDT,CHI010,44562,10,
1111 N HUMBOLDT,CHI010,44563,5,
1111 N HUMBOLDT,CHI010,44564,31,
1111 N HUMBOLDT,CHI010,44565,27,
1111 N HUMBOLDT,CHI010,44566,63,
1111 N HUMBOLDT,CHI010,44567,92,
1111 N HUMBOLDT,CHI010,44568,117,
1111 N HUMBOLDT,CHI010,44569,58,
1111 N HUMBOLDT,CHI010,44570,57,
1111 N HUMBOLDT,CHI010,44571,165,
1111 N HUMBOLDT,CHI010,44572,145,
1111 N HUMBOLDT,CHI010,44573,138,
1111 N HUMBOLDT,CHI010,44574,142,
1111 N HUMBOLDT,CHI010,44575,158,
1111 N HUMBOLDT,CHI010,44576,187,
1111 N HUMBOLDT,CHI010,44577,161,
1111 N HUMBOLDT,CHI010,44578,125,
1111 N HUMBOLDT,CHI010,44579,146,
1111 N HUMBOLDT,CHI010,44580,124,
1111 N HUMBOLDT,CHI010,44581,158,
1111 N HUMBOLDT,CHI010,44582,152,
1111 N HUMBOLDT,CHI010,44583,225,
1111 N HUMBOLDT,CHI010,44584,125,
1111 N HUMBOLDT,CHI010,44585,80,
1111 N HUMBOLDT,CHI010,44586,126,
1111 N HUMBOLDT,CHI010,44587,145,
1111 N HUMBOLDT,CHI010,44588,136,
1111 N HUMBOLDT,CHI010,44589,76,
1111 N HUMBOLDT,CHI010,44590,189,
1111 N HUMBOLDT,CHI010,44591,177,
1111 N HUMBOLDT,CHI010,44592,145,
1111 N HUMBOLDT,CHI010,44593,119,
1111 N HUMBOLDT,CHI010,44594,14,
1111 N HUMBOLDT,CHI010,44595,109,
1111 N HUMBOLDT,CHI010,44596,141,
1111 N HUMBOLDT,CHI010,44597,204,
1111 N HUMBOLDT,CHI010,44598,191,
1111 N HUMBOLDT,CHI010,44599,132,
1111 N HUMBOLDT,CHI010,44600,135,
1111 N HUMBOLDT,CHI010,44601,124,
1111 N HUMBOLDT,CHI010,44602,137,
1111 N HUMBOLDT,CHI010,44603,189,
1111 N HUMBOLDT,CHI010,44604,239,
1111 N HUMBOLDT,CHI010,44605,203,
1111 N HUMBOLDT,CHI010,44606,172,
1111 N HUMBOLDT,CHI010,44607,105,
1111 N HUMBOLDT,CHI010,44608,138,
1111 N HUMBOLDT,CHI010,44609,90,
1111 N HUMBOLDT,CHI010,44610,167,
1111 N HUMBOLDT,CHI010,44611,256,
1111 N HUMBOLDT,CHI010,44612,220,
1111 N HUMBOLDT,CHI010,44613,181,
1111 N HUMBOLDT,CHI010,44614,109,
1111 N HUMBOLDT,CHI010,44615,180,
1111 N HUMBOLDT,CHI010,44616,141,
1111 N HUMBOLDT,CHI010,44617,102,
1111 N HUMBOLDT,CHI010,44618,276,
1111 N HUMBOLDT,CHI010,44619,278,
1111 N HUMBOLDT,CHI010,44620,178,
1111 N HUMBOLDT,CHI010,44621,164,
1111 N HUMBOLDT,CHI010,44622,190,
1111 N HUMBOLDT,CHI010,44623,197,
1111 N HUMBOLDT,CHI010,44624,212,
1111 N HUMBOLDT,CHI010,44625,302,
1111 N HUMBOLDT,CHI010,44626,244,
1111 N HUMBOLDT,CHI010,44627,198,
1111 N HUMBOLDT,CHI010,44628,215,
1111 N HUMBOLDT,CHI010,44629,211,
1111 N HUMBOLDT,CHI010,44630,195,
1111 N HUMBOLDT,CHI010,44631,226,
1111 N HUMBOLDT,CHI010,44632,301,
1111 N HUMBOLDT,CHI010,44633,306,
1111 N HUMBOLDT,CHI010,44634,168,
1111 N HUMBOLDT,CHI010,44635,189,
1111 N HUMBOLDT,CHI010,44636,222,
1111 N HUMBOLDT,CHI010,44637,184,
1111 N HUMBOLDT,CHI010,44638,108,
1111 N HUMBOLDT,CHI010,44639,278,
1111 N HUMBOLDT,CHI010,44640,279,
1111 N HUMBOLDT,CHI010,44641,165,
1111 N HUMBOLDT,CHI010,44642,164,
1111 N HUMBOLDT,CHI010,44643,144,
1111 N HUMBOLDT,CHI010,44644,160,
1111 N HUMBOLDT,CHI010,44645,206,
1111 N HUMBOLDT,CHI010,44646,295,
1111 N HUMBOLDT,CHI010,44647,281,
1111 N HUMBOLDT,CHI010,44648,188,
1111 N HUMBOLDT,CHI010,44649,180,
1111 N HUMBOLDT,CHI010,44650,133,
1111 N HUMBOLDT,CHI010,44651,149,
1111 N HUMBOLDT,CHI010,44652,210,
1111 N HUMBOLDT,CHI010,44653,211,
1111 N HUMBOLDT,CHI010,44654,248,
1111 N HUMBOLDT,CHI010,44655,171,
1111 N HUMBOLDT,CHI010,44656,201,
1111 N HUMBOLDT,CHI010,44657,177,
1111 N HUMBOLDT,CHI010,44658,172,
1111 N HUMBOLDT,CHI010,44659,170,
1111 N HUMBOLDT,CHI010,44660,283,
1111 N HUMBOLDT,CHI010,44661,245,
1111 N HUMBOLDT,CHI010,44662,188,
1111 N HUMBOLDT,CHI010,44663,172,
1111 N HUMBOLDT,CHI010,44664,146,
1111 N HUMBOLDT,CHI010,44665,209,
1111 N HUMBOLDT,CHI010,44666,187,
1111 N HUMBOLDT,CHI010,44667,278,
1111 N HUMBOLDT,CHI010,44668,232,
1111 N HUMBOLDT,CHI010,44669,167,
1111 N HUMBOLDT,CHI010,44670,192,
1111 N HUMBOLDT,CHI010,44671,196,
1111 N HUMBOLDT,CHI010,44672,216,
1111 N HUMBOLDT,CHI010,44673,162,
1111 N HUMBOLDT,CHI010,44674,302,
1111 N HUMBOLDT,CHI010,44675,210,
1111 N HUMBOLDT,CHI010,44676,163,
1111 N HUMBOLDT,CHI010,44677,154,
1111 N HUMBOLDT,CHI010,44678,158,
1111 N HUMBOLDT,CHI010,44679,166,
1111 N HUMBOLDT,CHI010,44680,219,
1111 N HUMBOLDT,CHI010,44681,244,
1111 N HUMBOLDT,CHI010,44682,189,
1111 N HUMBOLDT,CHI010,44683,179,
1111 N HUMBOLDT,CHI010,44684,123,
1111 N HUMBOLDT,CHI010,44685,186,
1111 N HUMBOLDT,CHI010,44686,150,
1111 N HUMBOLDT,CHI010,44687,194,
1111 N HUMBOLDT,CHI010,44688,322,
1111 N HUMBOLDT,CHI010,44689,234,
1111 N HUMBOLDT,CHI010,44690,179,
1111 N HUMBOLDT,CHI010,44691,201,
1111 N HUMBOLDT,CHI010,44692,176,
1111 N HUMBOLDT,CHI010,44693,212,
1111 N HUMBOLDT,CHI010,44694,208,
1111 N HUMBOLDT,CHI010,44695,255,
1111 N HUMBOLDT,CHI010,44696,181,
1111 N HUMBOLDT,CHI010,44697,148,
1111 N HUMBOLDT,CHI010,44698,190,
1111 N HUMBOLDT,CHI010,44699,146,
1111 N HUMBOLDT,CHI010,44700,189,
1111 N HUMBOLDT,CHI010,44701,178,
1111 N HUMBOLDT,CHI010,44702,171,
1111 N HUMBOLDT,CHI010,44703,199,
1111 N HUMBOLDT,CHI010,44704,166,
1111 N HUMBOLDT,CHI010,44705,160,
1111 N HUMBOLDT,CHI010,44706,139,
1111 N HUMBOLDT,CHI010,44707,169,
1111 N HUMBOLDT,CHI010,44708,182,
1111 N HUMBOLDT,CHI010,44709,260,
1111 N HUMBOLDT,CHI010,44710,196,
1111 N HUMBOLDT,CHI010,44711,192,
1111 N HUMBOLDT,CHI010,44712,162,
1111 N HUMBOLDT,CHI010,44713,155,
1111 N HUMBOLDT,CHI010,44714,185,
1111 N HUMBOLDT,CHI010,44715,199,
1111 N HUMBOLDT,CHI010,44716,195,
1111 N HUMBOLDT,CHI010,44717,94,
